escrow_id,milestone_id,deposit_amount,deposit_date,release_date,release_status
2049,2049,193,2025-10-20,,Pending
2050,2050,2707,2026-04-09,,Pending
2051,2051,2059,2026-01-08,,Held
2052,2052,109,2025-08-09,,Pending
2053,2053,839,2026-04-13,2026-04-23,Released
2054,2054,2860,2026-01-06,,Released
2055,2055,529,2025-07-29,,Held
2056,2056,398,2026-03-27,,Held
2057,2057,2437,2026-03-21,2026-03-28,Released
2058,2058,1970,2026-03-31,,Held
2059,2059,2892,2026-02-11,,Pending
2060,2060,2319,2026-01-01,,Pending
2061,2061,619,2026-06-11,2026-06-21,Released
2062,2062,2933,2026-01-14,,Held
2063,2063,2550,2025-11-26,,Held
2064,2064,2755,2026-01-09,,Released
2065,2065,2597,2026-07-31,,Held
2066,2066,444,2026-03-02,,Pending
2067,2067,2178,2025-11-10,,Pending
2068,2068,1907,2026-08-03,2026-08-28,Released
2069,2069,1745,2025-10-27,,Pending
2070,2070,2789,2025-06-24,2025-07-16,Released
2071,2071,419,2025-07-02,,Held
2072,2072,1674,2026-06-04,,Held
2073,2073,730,2025-11-08,,Released
2074,2074,2123,2026-04-25,,Held
2075,2075,2735,2025-06-24,2025-07-11,Released
2076,2076,312,2026-06-27,,Held
2077,2077,1698,2025-11-05,,Pending
2078,2078,2908,2025-07-24,,Pending
2079,2079,787,2025-11-07,,Pending
2080,2080,1634,2025-11-12,,Pending
2081,2081,1986,2025-11-09,,Held
2082,2082,2604,2026-03-21,,Pending
2083,2083,2899,2025-09-26,,Held
2084,2084,1703,2026-03-16,,Released
2085,2085,2445,2026-02-20,2026-03-14,Released
2086,2086,426,2026-07-05,,Held
2087,2087,864,2025-07-10,,Held
2088,2088,828,2025-10-20,,Pending
2089,2089,2513,2025-11-03,2025-11-20,Released
2090,2090,2269,2025-06-21,,Held
2091,2091,518,2025-10-29,,Released
2092,2092,2393,2025-12-26,,Held
2093,2093,205,2026-06-15,,Held
2094,2094,2388,2026-02-09,,Pending
2095,2095,1018,2026-07-02,,Released
2096,2096,591,2025-10-04,,Held
2097,2097,563,2026-04-05,,Pending
2098,2098,2236,2026-02-18,,Held
2099,2099,254,2026-08-06,2026-08-19,Released
2100,2100,1359,2025-11-20,2025-12-07,Released
2101,2101,1442,2025-11-26,2025-12-11,Released
2102,2102,2049,2026-02-11,,Held
2103,2103,1075,2026-05-23,,Pending
2104,2104,287,2025-07-25,,Released
2105,2105,546,2026-03-27,,Pending
2106,2106,1549,2025-11-03,2025-11-09,Released
2107,2107,599,2026-01-13,,Held
2108,2108,2399,2026-05-04,,Released
2109,2109,127,2025-11-04,,Pending
2110,2110,2257,2026-03-01,,Held
2111,2111,1747,2025-11-14,,Released
2112,2112,1804,2025-12-15,2026-01-02,Released
2113,2113,1801,2026-01-10,,Pending
2114,2114,1323,2026-06-08,,Released
2115,2115,1490,2026-05-14,,Held
2116,2116,2613,2026-06-06,,Pending
2117,2117,2616,2026-01-27,2026-02-10,Released
2118,2118,1461,2025-10-13,2025-10-31,Released
2119,2119,1625,2025-07-03,,Held
2120,2120,1068,2026-08-11,2026-08-18,Released
2121,2121,1399,2025-12-01,2025-12-16,Released
2122,2122,1492,2025-09-17,,Pending
2123,2123,2893,2026-04-25,2026-05-05,Released
2124,2124,2229,2025-07-22,,Held
2125,2125,2109,2026-06-07,2026-07-01,Released
2126,2126,1832,2025-07-23,,Pending
2127,2127,1298,2025-11-03,,Held
2128,2128,631,2025-07-11,,Pending
2129,2129,1610,2026-05-20,,Pending
2130,2130,994,2026-01-01,2026-01-22,Released
2131,2131,879,2025-09-10,2025-09-19,Released
2132,2132,2656,2026-05-17,,Released
2133,2133,1174,2026-03-17,,Pending
2134,2134,1513,2025-10-19,2025-11-07,Released
2135,2135,1754,2026-05-21,,Held
2136,2136,824,2025-12-14,2026-01-02,Released
2137,2137,2001,2026-01-29,,Pending
2138,2138,2402,2025-09-06,,Held
2139,2139,733,2025-12-01,,Held
2140,2140,683,2026-03-06,,Held
2141,2141,1087,2025-12-23,,Held
2142,2142,819,2026-05-04,,Released
2143,2143,1914,2025-08-28,,Held
2144,2144,2486,2025-06-20,2025-07-15,Released
2145,2145,844,2026-04-08,2026-04-23,Released
2146,2146,976,2026-06-15,,Held
2147,2147,1439,2026-02-13,,Held
2148,2148,1341,2025-09-11,2025-10-06,Released
2149,2149,782,2026-07-27,,Pending
2150,2150,2312,2026-04-25,2026-05-18,Released
2151,2151,1192,2025-12-29,,Pending
2152,2152,1710,2026-07-17,,Pending
2153,2153,1462,2026-01-25,,Pending
2154,2154,2603,2026-03-01,,Held
2155,2155,2572,2026-05-06,,Held
2156,2156,814,2025-12-14,,Pending
2157,2157,2019,2026-02-09,,Held
2158,2158,2108,2026-03-06,,Held
2159,2159,666,2026-01-21,,Held
2160,2160,635,2025-11-15,2025-11-27,Released
2161,2161,1726,2025-08-14,,Held
2162,2162,871,2025-08-16,2025-09-07,Released
2163,2163,2224,2026-03-31,,Held
2164,2164,1530,2025-10-18,,Held
2165,2165,2833,2025-12-15,,Held
2166,2166,2291,2025-10-26,,Pending
2167,2167,1239,2026-06-01,,Pending
2168,2168,2743,2025-07-10,,Released
2169,2169,548,2025-09-07,,Pending
2170,2170,2733,2025-12-05,,Held
2171,2171,1526,2026-05-29,,Held
2172,2172,889,2026-03-15,2026-04-05,Released
2173,2173,1802,2025-09-30,,Pending
2174,2174,694,2026-02-24,,Pending
2175,2175,2913,2025-12-02,,Held
2176,2176,2804,2025-07-31,,Released
2177,2177,1749,2025-09-02,,Released
2178,2178,1928,2025-09-25,2025-10-01,Released
2179,2179,1892,2026-05-31,2026-06-21,Released
2180,2180,251,2025-12-27,,Pending
2181,2181,1657,2026-02-06,,Pending
2182,2182,1965,2025-12-15,,Held
2183,2183,2233,2026-03-15,,Released
2184,2184,193,2025-06-28,,Held
2185,2185,1480,2025-08-19,2025-08-28,Released
2186,2186,651,2025-08-10,,Released
2187,2187,627,2025-10-01,,Released
2188,2188,2969,2026-05-21,,Pending
2189,2189,1658,2026-03-20,,Released
2190,2190,979,2025-08-26,,Held
2191,2191,625,2026-06-11,,Held
2192,2192,1037,2026-07-28,,Pending
2193,2193,2351,2026-01-05,,Pending
2194,2194,1357,2025-06-21,,Released
2195,2195,406,2026-06-14,,Held
2196,2196,2073,2025-07-18,2025-07-27,Released
2197,2197,2615,2026-02-24,,Released
2198,2198,1238,2026-06-17,,Released
2199,2199,1914,2026-07-01,,Held
2200,2200,1845,2025-12-03,,Held
2201,2201,2275,2025-11-14,,Held
2202,2202,1408,2026-03-20,,Pending
2203,2203,2729,2025-07-21,2025-08-15,Released
2204,2204,232,2026-07-19,2026-08-02,Released
2205,2205,2411,2026-04-17,,Held
2206,2206,2651,2025-08-11,,Released
2207,2207,1623,2025-07-30,,Pending
2208,2208,1129,2026-04-21,,Pending
2209,2209,1991,2026-07-15,,Pending
2210,2210,948,2026-01-21,2026-01-27,Released
2211,2211,2368,2026-06-01,2026-06-19,Released
2212,2212,763,2026-07-22,,Pending
2213,2213,2217,2026-07-14,2026-07-19,Released
2214,2214,1934,2025-09-28,2025-10-14,Released
2215,2215,445,2026-06-24,,Released
2216,2216,1955,2025-09-22,,Released
2217,2217,1038,2025-08-04,,Pending
2218,2218,2115,2026-05-22,,Pending
2219,2219,816,2025-10-31,,Released
2220,2220,2414,2026-02-16,,Pending
2221,2221,2870,2025-11-26,,Pending
2222,2222,2541,2026-04-27,,Pending
2223,2223,122,2025-09-21,,Pending
2224,2224,2586,2025-12-10,,Pending
2225,2225,1141,2025-08-13,,Pending
2226,2226,1546,2025-08-26,,Held
2227,2227,1189,2026-07-31,,Pending
2228,2228,1453,2025-12-17,,Held
2229,2229,307,2025-09-29,,Pending
2230,2230,609,2026-02-19,,Pending
2231,2231,2361,2026-01-07,2026-01-29,Released
2232,2232,2952,2025-11-19,,Pending
2233,2233,1121,2026-07-22,,Held
2234,2234,805,2025-10-25,2025-11-09,Released
2235,2235,2515,2025-12-10,,Pending
2236,2236,1717,2026-03-30,,Held
2237,2237,2716,2026-07-28,,Released
2238,2238,2517,2026-06-22,,Pending
2239,2239,1665,2026-07-17,,Held
2240,2240,1664,2025-11-14,2025-12-02,Released
2241,2241,2065,2026-04-13,,Held
2242,2242,1420,2026-05-28,,Pending
2243,2243,2843,2025-06-21,,Held
2244,2244,2600,2026-07-29,,Pending
2245,2245,776,2026-02-26,,Pending
2246,2246,207,2026-06-06,2026-06-15,Released
2247,2247,2314,2026-03-22,2026-04-10,Released
2248,2248,2683,2026-07-18,,Held
2249,2249,1063,2026-04-03,,Pending
2250,2250,2201,2026-05-15,,Held
2251,2251,700,2025-09-23,2025-10-12,Released
2252,2252,2809,2026-02-03,,Held
2253,2253,2291,2025-10-22,,Released
2254,2254,1558,2026-07-26,,Held
2255,2255,1903,2025-11-14,,Held
2256,2256,806,2026-05-25,2026-06-16,Released
2257,2257,1815,2025-08-03,,Pending
2258,2258,836,2026-06-17,2026-06-24,Released
2259,2259,2539,2026-06-13,,Pending
2260,2260,2862,2025-11-25,,Held
2261,2261,2392,2026-07-05,,Held
2262,2262,2469,2025-11-27,,Held
2263,2263,2822,2026-08-03,,Held
2264,2264,462,2025-09-29,,Held
2265,2265,1849,2025-07-21,,Released
2266,2266,1116,2026-05-29,2026-06-23,Released
2267,2267,2386,2025-09-21,2025-10-13,Released
2268,2268,1550,2025-09-10,,Released
2269,2269,1730,2026-06-27,2026-07-22,Released
2270,2270,1827,2026-07-08,,Held
2271,2271,1671,2026-03-08,,Held
2272,2272,2605,2026-06-22,,Pending
2273,2273,147,2026-05-05,,Released
2274,2274,683,2025-12-03,2025-12-20,Released
2275,2275,2475,2025-06-27,,Released
2276,2276,2322,2026-06-17,,Held
2277,2277,2281,2026-05-29,,Held
2278,2278,1885,2026-07-18,2026-07-24,Released
2279,2279,2064,2025-12-30,,Released
2280,2280,2565,2025-12-05,,Held
2281,2281,562,2026-06-06,,Held
2282,2282,1565,2026-04-14,,Held
2283,2283,768,2026-06-21,2026-07-16,Released
2284,2284,973,2026-05-28,,Pending
2285,2285,864,2026-05-30,,Released
2286,2286,1740,2026-04-06,,Pending
2287,2287,778,2026-01-14,,Pending
2288,2288,2129,2025-11-09,,Released
2289,2289,1856,2026-02-24,,Pending
2290,2290,1220,2026-05-25,2026-06-08,Released
2291,2291,1746,2026-04-23,,Released
2292,2292,367,2025-12-23,,Held
2293,2293,1741,2025-06-24,,Pending
2294,2294,1212,2025-07-05,2025-07-13,Released
2295,2295,2217,2026-03-13,,Released
2296,2296,2649,2026-03-08,,Released
2297,2297,1185,2026-05-15,,Held
2298,2298,2628,2025-08-09,2025-08-31,Released
2299,2299,2952,2025-11-30,,Held
2300,2300,2175,2026-03-07,,Pending
2301,2301,1440,2025-10-24,,Pending
2302,2302,553,2025-07-18,2025-07-24,Released
2303,2303,2883,2025-08-19,2025-09-12,Released
2304,2304,2945,2026-01-18,2026-02-04,Released
2305,2305,421,2026-07-31,,Pending
2306,2306,2302,2026-06-01,,Held
2307,2307,1387,2026-05-04,2026-05-22,Released
2308,2308,615,2026-06-08,2026-07-03,Released
2309,2309,1625,2026-04-01,,Held
2310,2310,2767,2026-05-16,,Held
2311,2311,2272,2025-10-27,,Held
2312,2312,1641,2026-01-02,,Pending
2313,2313,2612,2026-04-22,,Pending
2314,2314,304,2025-10-02,,Pending
2315,2315,762,2026-04-01,,Released
2316,2316,1389,2026-05-31,,Pending
2317,2317,1492,2026-05-19,,Held
2318,2318,1363,2025-09-05,,Pending
2319,2319,2592,2025-12-06,2025-12-27,Released
2320,2320,1157,2025-08-29,,Pending
2321,2321,1815,2026-06-21,,Pending
2322,2322,1724,2026-07-20,,Held
2323,2323,1037,2026-06-24,2026-07-10,Released
2324,2324,723,2025-09-16,,Pending
2325,2325,1853,2026-07-21,,Pending
2326,2326,1372,2026-07-11,,Pending
2327,2327,1250,2026-03-15,,Held
2328,2328,2161,2026-03-06,,Pending
2329,2329,1690,2026-07-04,2026-07-29,Released
2330,2330,2070,2026-08-01,,Held
2331,2331,902,2025-09-05,2025-09-14,Released
2332,2332,1918,2026-04-07,2026-04-23,Released
2333,2333,1927,2025-08-23,,Released
2334,2334,1177,2025-11-30,,Released
2335,2335,554,2025-12-12,2025-12-21,Released
2336,2336,1501,2025-10-01,2025-10-21,Released
2337,2337,1680,2025-07-20,,Held
2338,2338,1184,2025-11-16,,Held
2339,2339,2945,2026-07-21,2026-08-12,Released
2340,2340,1582,2025-08-01,,Pending
2341,2341,2773,2026-04-15,,Pending
2342,2342,696,2025-12-15,,Released
2343,2343,673,2026-07-09,2026-07-17,Released
2344,2344,1269,2025-12-23,,Held
2345,2345,2894,2026-03-26,,Held
2346,2346,1895,2025-08-02,,Pending
2347,2347,2742,2026-04-12,,Held
2348,2348,795,2025-09-02,2025-09-22,Released
2349,2349,2906,2026-06-15,2026-07-02,Released
2350,2350,1548,2026-05-12,,Held
2351,2351,1111,2025-10-13,,Released
2352,2352,896,2026-01-09,2026-02-03,Released
2353,2353,2333,2025-08-07,,Held
2354,2354,1455,2026-06-12,2026-06-24,Released
2355,2355,2967,2026-02-23,,Held
2356,2356,1723,2026-08-10,,Pending
2357,2357,2206,2025-10-11,,Released
2358,2358,1140,2026-03-28,,Pending
2359,2359,1171,2025-12-08,,Pending
2360,2360,2291,2025-12-04,,Pending
2361,2361,2568,2025-08-14,,Held
2362,2362,163,2025-10-14,,Held
2363,2363,1086,2025-10-02,,Held
2364,2364,1969,2026-03-03,,Held
2365,2365,2307,2026-07-04,,Held
2366,2366,2472,2025-11-17,,Pending
2367,2367,2928,2026-03-31,,Held
2368,2368,2063,2025-12-25,2026-01-03,Released
2369,2369,2889,2025-06-17,,Released
2370,2370,466,2025-08-08,,Held
2371,2371,1134,2025-10-28,2025-11-14,Released
2372,2372,1027,2026-04-04,,Held
2373,2373,1075,2026-04-01,,Held
2374,2374,2746,2026-04-12,,Held
2375,2375,743,2026-04-10,,Held
2376,2376,2208,2026-04-22,2026-05-13,Released
2377,2377,787,2025-09-30,2025-10-11,Released
2378,2378,358,2025-07-23,,Held
2379,2379,1877,2025-07-08,,Pending
2380,2380,2343,2025-11-01,2025-11-06,Released
2381,2381,1671,2025-09-21,,Released
2382,2382,2365,2026-07-04,,Pending
2383,2383,2726,2026-08-11,2026-08-23,Released
2384,2384,1231,2026-07-18,,Pending
2385,2385,666,2026-07-30,2026-08-24,Released
2386,2386,2511,2026-02-22,,Pending
2387,2387,913,2026-04-27,,Held
2388,2388,1755,2025-07-02,2025-07-21,Released
2389,2389,1892,2025-09-29,,Released
2390,2390,1872,2026-03-03,,Held
2391,2391,476,2025-10-19,,Released
2392,2392,454,2025-11-28,,Held
2393,2393,2318,2025-11-18,,Pending
2394,2394,271,2026-07-30,,Held
2395,2395,1860,2026-02-06,,Pending
2396,2396,2369,2026-02-15,,Released
2397,2397,2412,2025-10-01,,Held
2398,2398,2585,2026-01-13,,Pending
2399,2399,1875,2026-07-14,,Held
2400,2400,584,2026-06-21,,Pending
2401,2401,2087,2025-08-08,,Held
2402,2402,839,2025-10-26,,Pending
2403,2403,1961,2026-01-24,,Pending
2404,2404,2973,2025-08-12,,Pending
2405,2405,2464,2025-08-01,,Held
2406,2406,160,2025-07-01,,Pending
2407,2407,1609,2025-08-06,2025-08-29,Released
2408,2408,1579,2026-06-19,,Pending
2409,2409,2093,2026-06-03,,Pending
2410,2410,2099,2026-04-27,,Pending
2411,2411,495,2026-07-12,,Held
2412,2412,1248,2025-10-11,2025-10-20,Released
2413,2413,664,2026-06-21,,Pending
2414,2414,2570,2026-03-01,,Pending
2415,2415,1940,2026-05-03,2026-05-10,Released
2416,2416,1600,2025-10-03,,Pending
2417,2417,2889,2025-10-24,,Pending
2418,2418,1882,2026-06-28,,Held
2419,2419,2135,2025-10-25,,Released
2420,2420,359,2026-08-10,,Held
2421,2421,1779,2026-05-04,,Pending
2422,2422,803,2025-08-16,,Released
2423,2423,827,2026-06-11,,Held
2424,2424,1443,2026-03-20,,Held
2425,2425,120,2026-05-19,,Released
2426,2426,1953,2025-07-05,,Released
2427,2427,125,2025-08-15,,Pending
2428,2428,104,2025-09-18,,Held
2429,2429,547,2025-06-28,,Held
2430,2430,1585,2025-10-01,2025-10-07,Released
2431,2431,318,2026-04-09,,Held
2432,2432,2887,2025-12-15,2025-12-30,Released
2433,2433,1379,2026-08-10,,Held
2434,2434,1029,2026-07-12,,Held
2435,2435,2447,2025-06-30,2025-07-22,Released
2436,2436,638,2025-11-11,,Held
2437,2437,573,2026-04-11,,Pending
2438,2438,2208,2026-01-05,2026-01-29,Released
2439,2439,2305,2026-01-09,2026-01-23,Released
2440,2440,1156,2026-06-08,,Pending
2441,2441,381,2026-06-17,,Pending
2442,2442,1893,2025-08-04,,Pending
2443,2443,720,2025-07-22,,Pending
2444,2444,1218,2026-06-17,,Held
2445,2445,1934,2025-08-28,,Released
2446,2446,1327,2025-08-23,,Held
2447,2447,824,2026-01-15,,Pending
2448,2448,2683,2025-10-07,,Pending
2449,2449,294,2026-06-27,,Pending
2450,2450,1233,2026-02-17,,Held
2451,2451,1543,2026-02-16,,Released
2452,2452,753,2026-07-31,,Released
2453,2453,2533,2026-01-23,2026-01-28,Released
2454,2454,538,2026-02-11,,Released
2455,2455,212,2025-12-07,,Held
2456,2456,508,2025-07-15,2025-07-27,Released
2457,2457,2178,2026-05-06,,Pending
2458,2458,2893,2026-03-28,,Pending
2459,2459,1619,2026-06-26,2026-07-20,Released
2460,2460,2961,2025-06-24,,Released
2461,2461,2831,2026-03-30,2026-04-06,Released
2462,2462,343,2026-03-29,2026-04-14,Released
2463,2463,2965,2025-11-27,,Released
2464,2464,1521,2026-02-19,,Held
2465,2465,1902,2026-07-23,,Held
2466,2466,1257,2026-06-04,2026-06-23,Released
2467,2467,509,2025-08-17,,Pending
2468,2468,2536,2025-07-17,,Held
2469,2469,297,2026-06-01,2026-06-08,Released
2470,2470,985,2026-03-20,,Pending
2471,2471,2926,2025-12-23,,Held
2472,2472,1854,2026-07-24,2026-08-04,Released
2473,2473,363,2026-02-21,2026-03-07,Released
2474,2474,1006,2025-06-15,,Held
2475,2475,813,2026-07-31,,Held
2476,2476,2909,2026-03-19,,Held
2477,2477,1688,2026-07-23,2026-08-08,Released
2478,2478,2738,2025-10-29,2025-11-03,Released
2479,2479,401,2026-04-20,,Held
2480,2480,2055,2026-04-21,,Pending
2481,2481,2944,2026-07-25,,Held
2482,2482,1356,2026-02-10,,Held
2483,2483,111,2025-09-11,,Pending
2484,2484,743,2025-07-03,,Pending
2485,2485,2692,2026-03-14,,Pending
2486,2486,970,2025-10-28,,Pending
2487,2487,852,2025-07-06,,Pending
2488,2488,2671,2025-07-13,2025-07-19,Released
2489,2489,996,2026-07-23,2026-08-01,Released
2490,2490,230,2025-11-22,,Held
2491,2491,2315,2025-11-29,,Held
2492,2492,1095,2025-08-27,2025-09-09,Released
2493,2493,1708,2026-07-29,,Pending
2494,2494,126,2026-06-16,,Pending
2495,2495,1969,2025-07-20,,Pending
2496,2496,1947,2026-06-11,,Pending
2497,2497,800,2025-08-21,,Held
2498,2498,1376,2026-05-11,,Released
2499,2499,1816,2025-10-12,,Held
2500,2500,2943,2026-04-29,2026-05-04,Released
2501,2501,418,2026-03-18,,Pending
2502,2502,201,2025-08-03,,Held
2503,2503,569,2026-01-08,2026-01-27,Released
2504,2504,2355,2025-12-14,2025-12-26,Released
2505,2505,505,2026-05-22,,Held
2506,2506,376,2025-10-23,,Pending
2507,2507,2239,2026-03-31,,Held
2508,2508,2911,2025-08-07,,Pending
2509,2509,2160,2026-03-23,,Pending
2510,2510,1461,2026-06-02,,Held
2511,2511,1381,2026-01-17,,Held
2512,2512,785,2026-01-07,,Held
2513,2513,282,2026-06-25,,Held
2514,2514,984,2026-01-01,2026-01-25,Released
2515,2515,2593,2026-02-07,,Released
2516,2516,806,2025-12-10,,Held
2517,2517,2204,2026-05-01,2026-05-09,Released
2518,2518,765,2026-05-24,,Released
2519,2519,2661,2026-03-01,2026-03-10,Released
2520,2520,1241,2025-12-14,,Pending
2521,2521,2249,2025-12-11,,Held
2522,2522,2971,2025-06-30,2025-07-11,Released
2523,2523,153,2025-11-05,2025-11-30,Released
2524,2524,997,2025-12-27,2026-01-05,Released
2525,2525,1098,2025-09-16,,Pending
2526,2526,483,2026-04-01,,Pending
2527,2527,1138,2025-08-18,,Pending
2528,2528,1510,2026-01-10,,Held
2529,2529,1971,2026-03-08,,Pending
2530,2530,2603,2026-01-22,,Held
2531,2531,2769,2025-10-14,2025-10-19,Released
2532,2532,2896,2025-12-16,,Held
2533,2533,1322,2026-07-04,,Pending
2534,2534,2484,2026-01-02,,Held
2535,2535,1179,2025-08-15,2025-08-20,Released
2536,2536,1230,2025-08-06,2025-08-28,Released
2537,2537,764,2026-07-02,,Released
2538,2538,2094,2026-06-06,2026-06-24,Released
2539,2539,1762,2026-01-21,,Held
2540,2540,1710,2025-10-16,,Pending
2541,2541,1057,2025-07-03,,Held
2542,2542,2436,2025-07-15,,Held
2543,2543,1581,2025-07-02,,Released
2544,2544,1330,2025-07-28,,Held
2545,2545,2576,2025-12-11,2025-12-25,Released
2546,2546,1508,2025-07-23,2025-08-10,Released
2547,2547,785,2026-03-21,,Pending
2548,2548,651,2026-02-10,,Pending
2549,2549,1310,2025-09-28,2025-10-05,Released
2550,2550,2825,2025-09-29,,Released
2551,2551,2781,2025-07-17,,Held
2552,2552,2858,2026-01-13,,Released
2553,2553,2533,2025-07-31,,Held
2554,2554,1769,2026-03-21,2026-04-14,Released
2555,2555,446,2025-08-28,,Held
2556,2556,1179,2025-08-29,,Released
2557,2557,1080,2025-11-27,,Released
2558,2558,1987,2025-07-18,,Released
2559,2559,1593,2026-06-21,,Held
2560,2560,928,2025-10-17,2025-10-30,Released
2561,2561,2993,2026-02-18,,Pending
2562,2562,1761,2025-12-23,2026-01-12,Released
2563,2563,1614,2026-03-25,,Pending
2564,2564,2865,2026-03-05,,Pending
2565,2565,1744,2025-10-03,,Held
2566,2566,2703,2026-07-29,,Pending
2567,2567,1082,2026-06-19,,Pending
2568,2568,1709,2025-08-31,,Pending
2569,2569,1665,2025-08-30,2025-09-20,Released
2570,2570,618,2026-04-27,,Released
2571,2571,1615,2026-02-25,,Released
2572,2572,2632,2026-06-19,,Pending
2573,2573,859,2025-07-28,,Pending
2574,2574,1620,2026-01-26,,Held
2575,2575,844,2025-06-15,,Released
2576,2576,1956,2025-08-01,,Pending
2577,2577,601,2025-08-25,,Pending
2578,2578,1115,2026-01-02,2026-01-13,Released
2579,2579,1397,2026-04-03,,Pending
2580,2580,2420,2026-06-18,,Pending
2581,2581,1025,2026-07-29,,Released
2582,2582,2287,2026-02-24,,Held
2583,2583,2274,2026-01-06,,Pending
2584,2584,425,2026-03-03,,Pending
2585,2585,478,2026-08-01,,Held
2586,2586,1585,2025-11-13,,Held
2587,2587,2170,2026-03-27,,Pending
2588,2588,2880,2026-04-03,,Pending
2589,2589,2932,2025-11-28,,Held
2590,2590,1011,2025-10-19,,Pending
2591,2591,1861,2025-08-05,,Pending
2592,2592,871,2025-06-18,,Released
2593,2593,353,2025-07-30,,Held
2594,2594,724,2025-06-19,,Pending
2595,2595,1605,2026-07-31,,Pending
2596,2596,248,2026-06-13,2026-06-19,Released
2597,2597,2895,2025-09-10,,Released
2598,2598,863,2026-03-16,,Pending
2599,2599,208,2026-03-16,,Held
2600,2600,991,2025-12-15,,Pending
2601,2601,2124,2026-03-06,2026-03-13,Released
2602,2602,1648,2026-05-15,,Held
2603,2603,2222,2025-09-02,,Pending
2604,2604,2561,2025-10-19,,Held
2605,2605,1108,2025-12-27,,Pending
2606,2606,792,2025-12-31,2026-01-09,Released
2607,2607,1029,2025-06-22,,Held
2608,2608,2590,2025-08-22,2025-09-15,Released
2609,2609,1023,2025-08-16,,Released
2610,2610,1533,2026-04-08,2026-04-29,Released
2611,2611,2357,2026-07-28,,Pending
2612,2612,594,2025-12-30,,Held
2613,2613,258,2026-06-14,2026-07-01,Released
2614,2614,1010,2026-02-17,,Held
2615,2615,2992,2025-09-06,2025-09-16,Released
2616,2616,2828,2026-02-10,,Held
2617,2617,2287,2026-06-03,,Pending
2618,2618,1912,2025-07-04,,Pending
2619,2619,169,2025-06-16,,Held
2620,2620,2394,2026-03-08,,Held
2621,2621,2823,2026-04-12,,Held
2622,2622,1758,2026-08-04,2026-08-20,Released
2623,2623,964,2026-06-09,,Pending
2624,2624,1092,2026-04-22,,Held
2625,2625,2753,2026-02-21,2026-02-28,Released
2626,2626,1725,2026-02-04,,Held
2627,2627,528,2025-10-14,,Released
2628,2628,599,2026-01-06,,Held
2629,2629,1000,2026-01-06,,Pending
2630,2630,2183,2026-02-19,,Pending
2631,2631,2039,2026-02-28,,Held
2632,2632,1233,2026-03-29,,Pending
2633,2633,2664,2026-05-26,,Held
2634,2634,2419,2026-01-06,,Held
2635,2635,169,2026-04-13,,Held
2636,2636,1639,2026-01-24,,Held
2637,2637,1946,2025-12-09,,Held
2638,2638,2054,2025-10-25,2025-10-31,Released
2639,2639,791,2025-07-10,,Pending
2640,2640,391,2026-06-28,,Held
2641,2641,493,2025-12-07,,Released
2642,2642,400,2025-12-31,2026-01-14,Released
2643,2643,2640,2026-01-09,,Pending
2644,2644,1959,2026-07-17,,Pending
2645,2645,2109,2025-11-07,,Pending
2646,2646,640,2026-04-06,,Pending
2647,2647,1985,2025-06-21,,Pending
2648,2648,2046,2025-10-13,,Held
2649,2649,1071,2025-09-02,,Held
2650,2650,2960,2025-11-06,,Held
2651,2651,475,2025-09-19,,Held
2652,2652,1364,2025-09-14,,Released
2653,2653,287,2026-07-05,2026-07-14,Released
2654,2654,2091,2025-11-04,,Pending
2655,2655,2406,2026-02-24,,Held
2656,2656,128,2026-06-06,,Held
2657,2657,1720,2026-03-19,,Pending
2658,2658,2133,2025-08-07,,Pending
2659,2659,2529,2025-10-15,,Pending
2660,2660,924,2026-04-12,,Pending
2661,2661,2928,2026-07-26,,Released
2662,2662,235,2026-06-02,,Released
2663,2663,2963,2026-03-26,,Released
2664,2664,1681,2026-04-21,,Pending
2665,2665,2002,2026-05-18,,Pending
2666,2666,1012,2026-05-19,,Pending
2667,2667,2531,2026-06-07,,Pending
2668,2668,1532,2026-03-04,2026-03-20,Released
2669,2669,1793,2025-10-11,,Held
2670,2670,1061,2026-04-28,,Released
2671,2671,2248,2026-03-24,,Held
2672,2672,2605,2025-08-06,,Pending
2673,2673,1795,2025-09-05,,Held
2674,2674,1453,2026-02-26,,Pending
2675,2675,1006,2025-07-25,,Pending
2676,2676,2606,2025-12-07,2025-12-21,Released
2677,2677,2588,2026-08-10,2026-08-22,Released
2678,2678,1229,2025-10-20,,Held
2679,2679,1204,2025-09-10,,Pending
2680,2680,801,2025-07-03,2025-07-25,Released
2681,2681,2150,2025-06-20,,Pending
2682,2682,2486,2026-06-23,,Pending
2683,2683,628,2025-11-12,2025-12-01,Released
2684,2684,277,2025-08-19,,Pending
2685,2685,889,2026-05-31,,Pending
2686,2686,1617,2026-06-29,,Pending
2687,2687,252,2025-06-26,2025-07-05,Released
2688,2688,1346,2025-07-10,,Pending
2689,2689,1015,2025-12-13,,Held
2690,2690,935,2026-03-03,,Held
2691,2691,1711,2025-08-03,,Pending
2692,2692,879,2025-09-16,,Pending
2693,2693,109,2025-09-30,,Held
2694,2694,2596,2025-11-04,2025-11-27,Released
2695,2695,2991,2025-11-11,,Pending
2696,2696,2949,2025-07-02,,Pending
2697,2697,1012,2026-06-21,,Held
2698,2698,1314,2025-10-04,2025-10-15,Released
2699,2699,745,2025-08-16,,Held
2700,2700,1369,2026-04-02,,Pending
2701,2701,1765,2026-01-18,,Released
